,text,tone,topic,group_id,comments_cnt:,likes_cnt,reposts_cnt,from_id,post_id,views_cnt
963,"Здравствуйте

У вас тоже яйца подорожали?",negative,depression,180719396,3,5,0,744146281,190225,1
964,"Мне больше 25
И честно потерял смысл жизни 
Умирать не охота но выбора нет
Не могу себя найти в этой жизни.... 
Может в следующий жизни увидимся",negative,depression,180719396,6,8,0,840280940,190223,1
965,"Сколько доверчивых слов 
Мимо пропущено 
Сотни зелёных холмов 
Снегом остужено 
Ты полюбила лишь раз 
Но то был лишь миг для нас 
Солнце исчезло из глаз 

Не выключай прошу я, стоп 
Твоего балкона свет 
Не выключай прошу я, стоп 
Твоего балкона свет 

Помнишь любимый альбом 
Заслушанный сотни раз 
Пиво, портвейн и вино 
Туманило разум наш 
Спой, нарисуй, напиши 
Куда подевался 
Огонь твой знакомый в ночи 

Не выключай прошу я, стоп 
Твоего балкона свет 
Не выключай прошу я, стоп 
Твоего балкона свет",negative,depression,180719396,0,4,0,116359801,190211,1
966,Пошлите выть на луну,negative,depression,180719396,1,5,0,836182709,190210,1
967,😔,negative,depression,180719396,5,4,0,746991226,190204,1
968,"И ты снова делаешь вид 
Что есть сотни причин 
Чтобы продолжать жить..",negative,depression,180719396,4,5,0,547309202,190199,1
969,"Ребзя, го поболтаем (кто не против)",negative,depression,180719396,1,3,1,754639268,190186,1
970,"Казалось бы, год только начался, а проблемы и загоны уже тут как тут, и сил что-то исправлять и менять, уже тоже нет. Печально конечно за всем этим наблюдать, понимая, что ты уже бессилен. Остаётся просто смотреть",negative,depression,180719396,10,14,2,686234716,190168,1
971,"Я думала в новом году буду уже просто читать здесь посты и помогать по возможности. Но нет,блядь,не выходит. Меня пиздец как бесит муж моей матери. В предновогодние дни была занята боксом и волонтерством,на нг находилась с волонтерами за городом. А тут второго я возвращаюсь и узнаю,что этот выродок с двадцать девятого в запое. Да и плюс ко всему с третьего я с температурой,свалить не могу. Это пиздец просто. Самочувствие хуевое,из-за пьяной твари ночами никакого сна,потому что мозги выносит бубнежем. Да и днем та ж херня. Я на грани уже. Есть ооочень большое желание,если бы не ужасная слабость,отработать на этом уроде все навыки,что имею за время в боксе. Чтоб тупо спокойно жить. Сдерживает реально ужасное состояние общее из-за болезни. 
Он ни меня,ни мать мою в хуй не ставит. Выносит деньги. А мама мирно так это все хавает. Что мне делать? Я устала. Еще хоть день вот так и я реально его отправлю туда,откуда нет пути обратно",negative,depression,180719396,13,0,0,786412278,190149,1
972,"Пишите кто хочет пообщаться ,познакомиться :)",negative,depression,180719396,5,7,0,445306129,190144,1
973,"не стоит никому общаться со мной,живите спокойно.",negative,depression,180719396,8,6,2,547309202,190137,1
974,мне кажется я скоро стану токсиком или эгоисткой и ни с кем не буду общаться без надобности.,negative,depression,180719396,6,3,0,547309202,190136,1
975,"Всех С Наступающим Рождеством!!! Желаю вам здоровья, чтобы было ради чего жить и проблемы были решаемы! И счастья!))",negative,depression,180719396,0,5,0,55687669,190132,1
976,"Всем привет,пишу сюда что бы выговорится. Я неудачник мне 26 лет и не разу не было девушки, в школе я был изгоем, плюс еще у меня болезни сердца, начились после всего проблемы в жизни, два раза были попытки суицида, не умею даже работать, с всех работ меня гонят, я начал ненавидить людей замкнулся в себе, и сижу дома в четырех стенах, постоянно депрессия и суицидальные мысли, думаю меня прокляли наверное, ну или гены такие, или судьба, наверное скоро покончу самоубийством жизнь,не вижу смысла в своей жалкой жизни, я жалкий человечешка, у меня даже нет слез что бы плакать хотя хочется рвать и метать, меня не кто не понимает ,мои самые близкие родственники умерли а именно бабушка и дедушка, и без них я не кто,хотя я и так был ноунейм некому не нужный, жизнь ад для меня, я желаю себе каждый день смерти только, ненавижу себя и жизнь, надеюсь это все закончится и побыстрее бы😲💔😭безысходность только вижу, и все меня только желеют и считают что я псих, ну наверное у меня поехала крыша, может даже шизофрения.",negative,depression,180719396,6,6,0,549006758,190129,1
977,"Всем приветы. Для меня праздники сейчас каторга, не жалуюсь, изливаю душу. 😔",negative,depression,180719396,2,6,0,746991226,190125,1
978,выпьем молока под 9 симфонию Людвига Вана?,negative,depression,180719396,2,4,0,547309202,190114,1
979," От всего сердца поздравляю с наступающим Рождеством Христовым! Пусть он принесёт больше позитива, радости, доброты и тепла. Пусть сердце всегда греет любовь и вера, а печали останутся позади!",negative,depression,180719396,2,2,0,823882245,190113,1
980,"если меня вновь забанят,то больше меня не увидите
  мне противны эти люди,это состояние.не пишите мне.",negative,depression,180719396,23,14,0,547309202,190041,1
981,Плачу от унижения и ирацианального стыда. От беспомощности и отвращения. От горя и жалости. К себе,negative,depression,180719396,3,5,0,416952540,190039,1
982,Я всегда стараюсь изо всех сил быть лучше но все равно страдаю. Просто потому что,negative,depression,180719396,4,5,0,715790734,190032,1
983,"Блять ну когда это все уже закончится. Надо блядь учиться, работать. Да не могу я. Единственное я не могу уйти потому что не хочу причинять боль маме",negative,depression,180719396,1,7,0,715790734,190029,1
984,Мне ужасно плохо😭😭😭😭,negative,depression,180719396,1,4,0,840084097,190028,1
985,"Давно я знаю что я не нормальная и не такая как все. Просто я дура. Думала так и еще думаю такое. И, всем надоела я. Потому что я их достала. Психически расстройство, я была такая в детстве. Привыкла я. Мне еще не грустно. Я пыталась быть как все и я не смогла, и никогда не сможет. Давно пробовую умереть, и хотела уходить отсюда. Далеко. Ненавижу, я тревоживаю всех, раздражаю всех.
Не хочу жить, и также боюсь умереть. Хочу выпутываться. 
Ненавижу аутизма, СДВГ, депресии. И всего..",negative,depression,180719396,18,17,2,551784771,189999,1
986,Все написали что сами хотят умереть,negative,depression,180719396,2,4,0,551784771,189998,1
987,,negative,depression,180719396,2,5,0,304950804,189968,1
988,"Бляха, как уснуть то...",negative,depression,180719396,27,1,0,365769106,189913,1
989,"Когда Вы решили, что выгодно страдать? Когда решили привязаться к страданиям? Почему не стряхнете с себя эту гнилую ношу, как пыль? Ведь стать счастливым, это (обычно) несколько секунд (расширения и изменения сознания, достижения/возврата улыбки)",negative,depression,180719396,44,4,0,196070543,189911,1
990,"Всем привет. Меня отпустило. Общение и поделится с кем нибудь информацией, вот что меня спасло. Пообщайтесь с одноклассниками, знакомыми, друзьями, коллегами, родственниками. Может кто то был в подобной ситуации и победил ее. Не сидите в этой группе и удаляйтесь, здесь наоборот один негатив и еще больше хочется уйти. Займитесь собой, спортом и все будет ок. Всем добра и счастья. Живите.",negative,depression,180719396,5,6,0,62183866,189905,1
991,"Общение с подобными себе людьми  привело к тому, что вообще уже не хочешь общаться  с кем-либо.Ужаснейшая дизмораль и подавление.Полный крах твоего представления и надежд.",negative,depression,180719396,5,5,0,463036245,189904,1
992,"Всем привет, я думаю удалить все соц сети, всё равно не с кем не получается наладить диалог и я растраиваюсь каждый раз, пернобщался с таким количеством людей что и не запомнил их, а всё равно никого не нашел, вот думаю совсем удалить, чтобы уже не думать об этом",negative,depression,180719396,6,10,0,803086736,189882,1
993,"Я устала болеть. Реально с самого детства я болею.. Я терпела всё это говно. Я терпела проблемы с желудком и постоянную рвоту. Я терпела психическое расстройство, которое мне поставили в 15 лет и назначили колёса. Я терпела одышку долгие годы неясного генеза и два раза чуть не умерла. Сейчас уже 5 месяцев у меня болят ноги, я хромаю. Плюс сильные панические атаки и одышка, что я буквально умираю. В других сферах жизни тоже всё плохо. Есть один друг, без него я бы не знаю как вывезла тот год. Я боюсь, что болезнь будет медленно убивать меня, я не хочу доставлять проблемы родственникам. Я бы ушла, но я такая трусиха, а ещё пугают мысли об аде, так как я верующая. Думаю там будет ещё хуже. Отчаяние. И жить не получается, и умереть страшно.",negative,depression,180719396,18,14,2,358462659,189874,1
994,"Очень одиноко... Хочу поговорить с одиноким мужчиной... Кому так же, как и мне, не хватает внимания от противоположного пола",negative,depression,180719396,8,11,2,825184808,189870,1
995,"Пишите кто хочет пообщаться, выговориться,подружиться :)",negative,depression,180719396,5,2,1,445306129,189837,1
996,"Я не понимаю фейерверки и салюты. Ну не в смысле:""Чё это такое"". Не, я не кот, всё понятно. Я имею в виду, что я не понимаю нахрена их покупать на новый год. Сосед же купил, все купили. Иди смотри. Я недавно накануне Нового года захожу в эту фейерверкошную и там мужик покупает огромный салют за 74 тыщи. Пошел прям на кассу, не прикол, я смотрю может там розыгрыш, может Пельш там где-то спрятался. Но нет, он купил и вышел. Ну я пошёл за ним....деловой...а где ты интересно собрался запускать....мне надо знать, улица, дом, подъезд...я всё запомню...запишу...и 1 января в 00:05 я уже там буду стоять ждать со всей семьёй. Просто 74 тыщи дохрена, я хочу увидеть чё за салют за 74 тыщи. Мне свадьба дешевле обошлась...с салютом, кстати.",negative,depression,180719396,12,6,1,823882245,189834,1
997,Как же мне плохо...,negative,depression,180719396,1,1,0,836182709,189833,1
998,"Хорошо там, где меня нет",negative,depression,180719396,3,8,0,377200539,189829,1
999,"Блин люди почему жизнь такая не справедливая!!! Почему кто то радуется и у него все есть, а другой мучается и страдает.
 Жить охота. Но видать не судьба.
Болею, печенка по тихоньку в отказ. Спастись можно попробовать, но родственнички отказали в помощи.
Отморозились и прекрасно себя чувствуют. Вот как им не пожелать такой же участи, такого же равнодушия, знают гады что спасти могут , но тупо не хотят. Вот почему так не справедливо. 
Вот как после такого захочется жить?какие тут праздники. Как с такими родственниками жить. 
Извините накипело, некому просто всю боль эту высказать.",negative,depression,180719396,41,16,0,818561188,189789,1
1000,,negative,depression,212525572,0,75,15,-212525572,42590,3271
1001,"Запустили зимнюю распродажу с нашими [club222974401| партнёрами ]

С январской скидкой все куртки по 1699р!

Наш ассортимент товаров https://vk.com/market-222974401",negative,depression,212525572,42,172,24,-212525572,42697,5408
1002,милашки в источнике,negative,depression,212525572,1,95,18,-212525572,42677,1399
1003,,negative,depression,212525572,17,1629,179,-212525572,42671,19165
1004,,negative,depression,212525572,29,925,45,-212525572,42523,10740
1005,"Заходите в беседу кому скучно)
https://vk.me/join/iHaRIqVzFyjheVrk3YXXV4NuQJzqES1r_n8=",negative,depression,212525572,0,6,0,-212525572,42482,2079
1006,больше в источнике!</3,negative,depression,212525572,2,154,21,-212525572,42460,6160
1007,,negative,depression,212525572,35,2453,105,-212525572,42437,18092
1008,,negative,depression,212525572,81,4823,268,-212525572,42281,38053
1009,,negative,depression,212525572,248,8642,1271,-212525572,42134,110478
1010,,negative,depression,212525572,72,3807,700,-212525572,41963,44100
1011,,negative,depression,212525572,116,2700,82,-212525572,41898,23775
1012,,negative,depression,212525572,8,873,27,-212525572,41849,9176
1013,,negative,depression,212525572,11,514,53,-212525572,41807,8759
1014,,negative,depression,212525572,59,2658,59,-212525572,41751,21512
1015,,negative,depression,212525572,31,2170,50,-212525572,41697,23892
1016,,negative,depression,212525572,8,1248,74,-212525572,41669,9126
1017,,negative,depression,212525572,37,2899,103,-212525572,41623,23015
1018,,negative,depression,212525572,15,552,36,-212525572,41466,5633
1019,,negative,depression,212525572,23,430,35,-212525572,41438,4711
1020,,negative,depression,212525572,368,15682,902,-212525572,41373,142587
1021,,negative,depression,212525572,45,1000,50,-212525572,41296,10555
1022,,negative,depression,212525572,4,294,53,-212525572,41270,4250
1023,,negative,depression,212525572,46,2070,144,-212525572,41219,16870
1024,,negative,depression,212525572,17,1409,84,-212525572,41210,13681
1025,,negative,depression,212525572,26,457,18,-212525572,41103,6418
1026,,negative,depression,212525572,21,1653,64,-212525572,41082,14970
1027,,negative,depression,212525572,2,413,10,-212525572,41054,5497
1028,,negative,depression,212525572,30,2094,66,-212525572,41023,20396
1029,,negative,depression,212525572,22,3398,112,-212525572,41010,32494
1030,,negative,depression,212525572,25,1790,82,-212525572,40986,13296
1031,,negative,depression,212525572,6,323,14,-212525572,40983,4101
1032,,negative,depression,212525572,7,406,15,-212525572,40917,4531
1033,,negative,depression,212525572,240,12341,367,-212525572,40847,194953
1034,"Математичка бля, убейся",negative,depression,212525572,7,491,25,-212525572,40835,11587
1035,,negative,depression,212525572,22,682,53,-212525572,40804,7274
1036,как же похуй на новый год… это просто жесть,negative,depression,212525572,44,606,21,-212525572,40778,10912
1037,,negative,depression,212525572,15,803,57,-212525572,40742,8074
1038,,negative,depression,212525572,1,616,27,-212525572,40719,9644
1039,"дорогие папищекии с наступающим новым годом ,я вас очень люблююю",negative,depression,212525572,20,371,4,-212525572,40667,9859
1040,,negative,depression,212525572,10,591,16,-212525572,40641,9066
1041,,negative,depression,212525572,10,913,33,-212525572,40600,8299
1042,,negative,depression,212525572,15,560,25,-212525572,40545,6561
1043,,negative,depression,212525572,229,13943,774,-212525572,40458,156943
1044,,negative,depression,212525572,12,488,40,-212525572,40407,5300
1045,,negative,depression,212525572,20,1314,37,-212525572,40357,13732
1046,,negative,depression,212525572,16,1053,46,-212525572,40332,9627
1047,,negative,depression,212525572,9,1051,35,-212525572,40316,10567
1048,,negative,depression,212525572,46,1511,99,-212525572,40286,13164
1049,Лучшие пикчи в источнике,negative,depression,212525572,27,1291,157,-212525572,40248,15850
1050,,negative,depression,212525572,21,1229,126,-212525572,40237,11320
1051,,negative,depression,212525572,41,425,11,-212525572,40159,5681
1052,,negative,depression,212525572,60,4317,299,-212525572,40130,51024
1053,,negative,depression,212525572,6,928,119,-212525572,40102,11140
1054,,negative,depression,212525572,74,7492,195,-212525572,39936,67511
1055,,negative,depression,212525572,35,2320,144,-212525572,39906,34478
1056,,negative,depression,212525572,14,818,34,-212525572,39825,14513
1057,,negative,depression,212525572,209,2015,59,-212525572,39672,25552
1058,,negative,depression,212525572,51,1250,39,-212525572,39666,11726
1059,,negative,depression,212525572,8,926,66,-212525572,39640,8536
1060,,negative,depression,212525572,9,1291,179,-212525572,39576,21816
1061,,negative,depression,212525572,21,508,33,-212525572,39413,6587
1062,,negative,depression,212525572,6,591,25,-212525572,39360,6222
1063,,negative,depression,212525572,2,352,7,-212525572,39356,4648
1064,,negative,depression,212525572,288,11858,361,-212525572,39343,226592
1065,,negative,depression,212525572,17,1030,38,-212525572,39317,15207
1066,,negative,depression,212525572,7,313,16,-212525572,39270,7324
1067,Лучшие пикчи в истоке,negative,depression,212525572,26,765,30,-212525572,39243,13450
1068,,negative,depression,212525572,5,459,28,-212525572,39233,6014
1069,,negative,depression,212525572,27,920,44,-212525572,39177,12486
1070,,negative,depression,212525572,20,498,23,-212525572,39161,8767
1071,,negative,depression,212525572,4,289,15,-212525572,39138,4103
1072,,negative,depression,212525572,29,1627,80,-212525572,39110,16238
1073,,negative,depression,212525572,34,1091,64,-212525572,39094,12345
1074,,negative,depression,212525572,3,304,25,-212525572,39080,4218
1075,,negative,depression,212525572,8,316,14,-212525572,39052,4937
1076,больше в источнике!</3,negative,depression,212525572,39,1440,118,-212525572,39032,15954
1077,,negative,depression,212525572,18,771,61,-212525572,39029,10713
1078,,negative,depression,212525572,3,317,9,-212525572,39021,4653
1079,,negative,depression,212525572,14,1593,92,-212525572,38985,26207
1080,,negative,depression,212525572,41,2238,138,-212525572,38962,36069
1081,,negative,depression,212525572,13,391,24,-212525572,38899,5446
1082,,negative,depression,212525572,86,3031,780,-212525572,38831,50920
1083,,negative,depression,212525572,66,2010,131,-212525572,38740,25898
1084,,negative,depression,212525572,52,2414,174,-212525572,38699,59049
1085,,negative,depression,212525572,15,1269,46,-212525572,38675,18077
1086,,negative,depression,212525572,50,1718,189,-212525572,38615,16445
1087,,negative,depression,212525572,88,7292,123,-212525572,38562,100732
1088,,negative,depression,212525572,42,1282,139,-212525572,38540,20006
1089,,negative,depression,212525572,13,468,23,-212525572,38470,6586
1090,,negative,depression,212525572,17,1133,70,-212525572,37854,12548
1091,,negative,depression,212525572,17,811,34,-212525572,37812,11773
1092,,negative,depression,212525572,28,1175,28,-212525572,37762,15341
1093,,negative,depression,212525572,23,1084,60,-212525572,37697,11019
1094,,negative,depression,212525572,18,693,36,-212525572,37649,7987
1095,,negative,depression,212525572,171,6570,438,-212525572,37549,77990
1096,,negative,depression,212525572,12,925,69,-212525572,37518,13206
1097,,negative,depression,212525572,13,1049,40,-212525572,37488,10964
1098,,negative,depression,212525572,48,3680,154,-212525572,37380,40568
1099,,negative,depression,212525572,86,1792,43,-212525572,37321,21634
1100,,negative,depression,203151176,19,3441,83,-203151176,295430,35467
1101,,negative,depression,203151176,1,147,2,-203151176,295846,1276
1102,,negative,depression,203151176,2,271,5,-203151176,295824,2727
1103,,negative,depression,203151176,7,576,8,-203151176,295821,4638
1104,,negative,depression,203151176,0,218,0,-203151176,295804,1866
1105,,negative,depression,203151176,31,1846,263,-203151176,295791,15771
1106,,negative,depression,203151176,6,1670,30,-203151176,295776,12253
1107,,negative,depression,203151176,2,226,10,-203151176,295767,1879
1108,,negative,depression,203151176,5,1397,12,-203151176,295761,10177
1109,,negative,depression,203151176,5,170,2,-203151176,295741,1535
1110,,negative,depression,203151176,11,1597,34,-203151176,295734,15422
1111,,negative,depression,203151176,30,5781,101,-203151176,295730,38530
1112,,negative,depression,203151176,1,541,9,-203151176,295727,3976
1113,"Дарим 90 дней Кинопоиска по подписке Плюс!
Ваш промокод: 2VC6ZT8HH4
Активируйте промокод по ссылке: clck.ru/37N6xR
 18+",negative,depression,203151176,0,4,0,-203151176,295726,651
1114,,negative,depression,203151176,5,512,14,-203151176,295721,3902
1115,,negative,depression,203151176,0,334,9,-203151176,295719,2805
1116,,negative,depression,203151176,3,438,12,-203151176,295713,4152
1117,,negative,depression,203151176,6,575,9,-203151176,295706,4355
1118,,negative,depression,203151176,8,1474,41,-203151176,295691,14167
1119,"С нами интересно, полезно и безопасно. Узнайте много нового про отношения и безопасность в них.

Полезные статьи каждую неделю.

Для лиц старше 18 лет",negative,depression,203151176,0,1,0,-203151176,295689,2524
1120,,negative,depression,203151176,5,426,4,-203151176,295673,3140
1121,,negative,depression,203151176,3,356,9,-203151176,295666,3216
1122,,negative,depression,203151176,0,66,1,-203151176,295653,657
1123,,negative,depression,203151176,16,3368,66,-203151176,295650,27912
1124,,negative,depression,203151176,10,672,21,-203151176,295644,6528
1125,,negative,depression,203151176,24,980,45,-203151176,295619,8557
1126,,negative,depression,203151176,5,2425,25,-203151176,295610,19487
1127,,negative,depression,203151176,0,738,10,-203151176,295608,6339
1128,,negative,depression,203151176,5,888,9,-203151176,295597,7152
1129,,negative,depression,203151176,0,342,9,-203151176,295592,3559
1130,,negative,depression,203151176,0,4,0,-203151176,295583,409
1131,,negative,depression,203151176,20,6444,142,-203151176,295579,43485
1132,,negative,depression,203151176,7,1295,20,-203151176,295574,12457
1133,,negative,depression,203151176,2,986,19,-203151176,295569,6961
1134,,negative,depression,203151176,0,165,3,-203151176,295566,1335
1135,,negative,depression,203151176,15,3188,83,-203151176,295549,27133
1136,,negative,depression,203151176,2,503,9,-203151176,295542,6402
1137,,negative,depression,203151176,0,259,2,-203151176,295539,1809
1138,,negative,depression,203151176,7,919,16,-203151176,295520,8098
1139,,negative,depression,203151176,1,386,5,-203151176,295514,2568
1140,,negative,depression,203151176,2,235,4,-203151176,295512,2059
1141,,negative,depression,203151176,4,203,3,-203151176,295507,1869
1142,,negative,depression,203151176,13,1885,44,-203151176,295505,20223
1143,,negative,depression,203151176,0,179,2,-203151176,295501,1587
1144,,negative,depression,203151176,0,206,11,-203151176,295499,2006
1145,,negative,depression,203151176,1,88,3,-203151176,295492,888
1146,,negative,depression,203151176,5,424,9,-203151176,295486,4138
1147,Это я ахах,negative,depression,203151176,2,266,12,-203151176,295484,2648
1148,,negative,depression,203151176,4,787,14,-203151176,295479,14330
1149,,negative,depression,203151176,1,444,34,-203151176,295474,6202
1150,,negative,depression,203151176,9,1877,39,-203151176,295467,19778
1151,,negative,depression,203151176,0,531,9,-203151176,295452,6139
1152,,negative,depression,203151176,0,222,8,-203151176,295449,2254
1153,,negative,depression,203151176,2,316,16,-203151176,295446,2371
1154,,negative,depression,203151176,1,264,7,-203151176,295444,2531
1155,,negative,depression,203151176,0,135,1,-203151176,295434,1525
1156,,negative,depression,203151176,0,183,9,-203151176,295423,1958
1157,,negative,depression,203151176,12,971,34,-203151176,295414,12286
1158,,negative,depression,203151176,13,447,32,-203151176,295410,8949
1159,,negative,depression,203151176,0,367,23,-203151176,295408,4751
1160,,negative,depression,203151176,0,330,12,-203151176,295404,3822
1161,,negative,depression,203151176,0,153,4,-203151176,295401,1552
1162,,negative,depression,203151176,0,194,4,-203151176,295396,1489
1163,,negative,depression,203151176,0,38,2,-203151176,295394,639
1164,,negative,depression,203151176,0,64,1,-203151176,295392,972
1165,,negative,depression,203151176,5,808,22,-203151176,295384,8139
1166,,negative,depression,203151176,2,260,7,-203151176,295380,2871
1167,,negative,depression,203151176,2,224,8,-203151176,295375,1988
1168,,negative,depression,203151176,4,238,13,-203151176,295369,2355
1169,,negative,depression,203151176,2,567,4,-203151176,295358,6801
1170,,negative,depression,203151176,6,1080,33,-203151176,295351,12303
1171,,negative,depression,203151176,4,358,6,-203151176,295346,2960
1172,,negative,depression,203151176,29,2854,50,-203151176,295313,27276
1173,жиза,negative,depression,203151176,19,1337,23,-203151176,295309,15730
1174,"Паблик с депрессивными картинками😱 
Подпишись 👇 
https://vk.com/myfirstsuicide",negative,depression,203151176,0,7,0,-203151176,295305,655
1175,,negative,depression,203151176,2,272,4,-203151176,295302,2118
1176,,negative,depression,203151176,14,470,4,-203151176,295290,3679
1177,,negative,depression,203151176,0,53,2,-203151176,295288,715
1178,,negative,depression,203151176,0,75,1,-203151176,295287,809
1179,,negative,depression,203151176,0,72,1,-203151176,295284,840
1180,"Клянусь, что в Новый год исполнится твое самое заветное желание, если ты подпишешься [club116794480|НА ЭТОГО КРАСАВЧИКА👈🏼😍]",negative,depression,203151176,0,9,0,-203151176,295283,947
1181,,negative,depression,203151176,3,225,2,-203151176,295278,2600
1182,,negative,depression,203151176,0,3,0,-203151176,295277,339
1183,,negative,depression,203151176,1,125,7,-203151176,295274,1739
1184,Я всё равно промолчу…,negative,depression,203151176,0,30,0,-203151176,295273,2079
1185,,negative,depression,203151176,2,167,6,-203151176,295248,2178
1186,,negative,depression,203151176,20,2266,51,-203151176,295231,26269
1187,,negative,depression,203151176,2,46,1,-203151176,295228,931
1188,,negative,depression,203151176,6,811,11,-203151176,295214,12262
1189,,negative,depression,203151176,7,531,17,-203151176,295204,6553
1190,,negative,depression,203151176,9,444,11,-203151176,295179,7853
1191,,negative,depression,203151176,1,379,13,-203151176,295174,5248
1192,,negative,depression,203151176,34,4081,111,-203151176,295164,43727
1193,,negative,depression,203151176,2,154,5,-203151176,295160,2942
1194,,negative,depression,203151176,6,655,16,-203151176,295156,8694
1195,"Топить чувства в вине, бесцельно слоняться по улицам, вглядываться в темноту за окном электричек, заводить случайные сексуальные связи, писать стихи, снимать короткометражки, много смеяться и делать вид, что все хорошо, встречать рассветы на прокуренной кухне и всегда знать, что они где-то есть, где-то там (на wb) стикеры от [cutecase.llc] 
https://www.wildberries.ru/catalog/165756488/detail.aspx?targetUrl=GP

Реклама. Шеломенцев МА ИНН 753007644272 Erid: 2VtzquiM9rk",negative,depression,203151176,0,1,0,-203151176,295152,813
1196,,negative,depression,203151176,10,225,5,-203151176,295149,3035
1197,"Лови готовые конспекты по всем предметам для ЕГЭ/ОГЭ и готовься бесплатно.

ЕГЭ:
Математика - https://vk.cc/crg94d
Русский язык - https://vk.cc/crg97k
Обществознание - https://vk.cc/crg9ae
Химия - https://vk.cc/crg9cu
Биология - https://vk.cc/crg9eD
Физика - https://vk.cc/crg9gt
Информатика - https://vk.cc/crg9jE
История - https://vk.cc/crg9lt

ОГЭ
Математика - https://vk.cc/crg9ra
Русский язык - https://vk.cc/crg9tn
Обществознание - https://vk.cc/crg9uV
Химия - https://vk.cc/crg9wK
Физика - https://vk.cc/crg9ys
Информатика - https://vk.cc/crg9Ad
История - https://vk.cc/crg9DM
География - https://vk.cc/crg9H4
Биология - https://vk.cc/crg9JM",negative,depression,203151176,0,2,0,-203151176,295148,742
1198,"Лови готовые конспекты по всем предметам для ЕГЭ/ОГЭ и готовься бесплатно.

ЕГЭ:
Математика - https://vk.cc/crg94d
Русский язык - https://vk.cc/crg97k
Обществознание - https://vk.cc/crg9ae
Химия - https://vk.cc/crg9cu
Биология - https://vk.cc/crg9eD
Физика - https://vk.cc/crg9gt
Информатика - https://vk.cc/crg9jE
История - https://vk.cc/crg9lt

ОГЭ
Математика - https://vk.cc/crg9ra
Русский язык - https://vk.cc/crg9tn
Обществознание - https://vk.cc/crg9uV
Химия - https://vk.cc/crg9wK
Физика - https://vk.cc/crg9ys
Информатика - https://vk.cc/crg9Ad
История - https://vk.cc/crg9DM
География - https://vk.cc/crg9H4
Биология - https://vk.cc/crg9JM",negative,depression,203151176,0,3,0,-203151176,295147,672
1199,,negative,depression,203151176,1,161,7,-203151176,295143,1762
1200,"ВАША СОВЕСТЬ ЭТО ПЕРДЁЖ В ЛУЖУ 
БИТ К КОНЦУ ЗАУЖИН , ЧТО БЕДНЫЙ БУДЕТ ЕСТЬ НА УЖИН ?
СЛЕПОЙ КАПАЛ В ГЛАЗА , ПОЛУЧИЛАСЬ ЛУЖА.",negative,aggression,205871237,4,10,5,-205871237,4428,659
1201,"ПОТОЛОК ПРОБИЛ ПОРЫВ МЫСЛЕЙ 
КОМУ СПАСИБО ЧТО ДЫШУ?",negative,aggression,205871237,1,6,1,-205871237,4427,316
1202,,negative,aggression,205871237,0,6,3,-205871237,4426,202
1203,"За своих грудью на войну , я тоже когда то уйду , да ладно я шучу....",negative,aggression,205871237,1,19,4,-205871237,4424,1407
1204,Салют пацанам с ПРАВОГО берега Волги .,negative,aggression,205871237,0,30,3,-205871237,4422,1646
1205,"Здорова потрашители . 
Дайте битло !",negative,aggression,205871237,0,18,0,-205871237,4421,693
1206,,negative,aggression,205871237,0,13,7,-205871237,4420,1611
1207,"Все друзья , всем всего светлого и ясного. 
Голову в трезвом уме держите .
Я обещаю вернуться , до связи 🤙🏻",negative,aggression,205871237,0,18,0,-205871237,4418,620
1208,,negative,aggression,205871237,0,6,0,-205871237,4415,560
1209,,negative,aggression,205871237,2,30,0,-205871237,4413,834
1210,Из за войны лысеть начал 👍,negative,aggression,205871237,2,11,1,-205871237,4410,1086
1211,"В окопе записал дорожку для некроза , это ебать уровень 🤣",negative,aggression,205871237,0,16,1,-205871237,4399,807
1212,"Дима черт , в ЧС кинул некроза , на то чтобы начать вести группу СП делать дальше что то , я получил положительный ответ и улетел в игнор )
А те петухи которые говорят и разгоняют слух , что я 200 
Идите нахуй обмороки ебаные . 
Перхоть блять 🤣",negative,aggression,205871237,0,13,0,-205871237,4398,745
1213,,negative,aggression,205871237,0,18,4,-205871237,4395,1876
1214,"Живые есть , или все 200?",negative,aggression,205871237,5,48,2,-205871237,4393,2421
1215,"Репа не будет, группа распалась",negative,aggression,205871237,3,7,0,-205871237,4274,613
1216,Фальшивка блять,negative,aggression,205871237,0,8,0,-205871237,4273,690
1217,Папка в отпуске,negative,aggression,205871237,11,43,1,-205871237,4261,1148
1218,2к добьём?,negative,aggression,205871237,3,19,1,-205871237,4250,1101
1219,,negative,aggression,205871237,0,49,4,-205871237,4242,2685
1220,"Нужно быть рексом, чтобы быть целью номер один для ВСУчек🥴",negative,aggression,205871237,0,39,0,-205871237,4234,1429
1221,Привет ✋👋,negative,aggression,205871237,2,67,1,-205871237,4231,1547
1222,"ВЛОЖИЛИ ДУШУ С [club194972950|Некроз] 🔥 В МИКРО.
ОСТАВАЙТЕСЬ СОБОЙ БРАТЬЯ И СЁСТРЫ!

ВСЕМ МИР!  🖤",negative,aggression,205871237,3,47,9,-205871237,4170,1888
1223,Вот так делаем реп с диманом.,negative,aggression,205871237,8,53,25,-205871237,4164,1588
1224,"Просто у меня отпуск, а диман делает реп 🥴",negative,aggression,205871237,1,31,5,-205871237,4162,1178
